reactKey,timeStr,type,time,overloadTime,eventId,player,homeScore,awayScore,profileUrl,overloadTimeStr,isHome,ownGoal,goalDescription,goalDescriptionKey,suffix,suffixKey,isPenaltyShootoutEvent,nameStr,firstName,lastName,fullName,playerId,newScore,penShootoutScore,shotmapEvent,assistStr,assistProfileUrl,assistPlayerId,assistKey,assistInput,goal_scorer,matchRound,HomeTeamId
1297418715Goal1246270undefinedtrue,15,Goal,15,,12974187,"{'id': 1246270, 'name': 'Isaac Price', 'profileUrl': '/players/1246270/isaac-price'}",0,0,/players/1246270/isaac-price,False,True,,,,,,False,Isaac Price,Isaac,Price,Isaac Price,1246270,"[1, 0]",,"{'id': 2832971611, 'eventType': 'Goal', 'teamId': 8659, 'playerId': 1246270, 'playerName': 'Isaac Price', 'x': 96.3157894727, 'y': 37.732, 'min': 15, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.97375, 'goalCrossedZ': 0.0834736838, 'expectedGoals': 0.15591417253017426, 'expectedGoalsOnTarget': 0.8156775236129761, 'shotType': 'RightFoot', 'situation': 'ThrowInSetPiece', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.21329365079365015, 'y': 0.02208298513227513, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 861001, 'firstName': 'Isaac', 'lastName': 'Price', 'fullName': 'Isaac Price', 'teamColor': '#002F68'}",assist by Aune Selland Heggebø,/players/935502/aune-selland-heggebo,935502,assist_by,Aune Selland Heggebø,Price,1,8659
1297694114Goal807728undefinedtrue,14,Goal,14,,12976941,"{'id': 807728, 'name': 'Tyrese Campbell', 'profileUrl': '/players/807728/tyrese-campbell'}",0,1,/players/807728/tyrese-campbell,False,True,,,,,,False,Tyrese Campbell,Tyrese,Campbell,Tyrese Campbell,807728,"[1, 1]",,"{'id': 2833151933, 'eventType': 'Goal', 'teamId': 8657, 'playerId': 807728, 'playerName': 'Tyrese Campbell', 'x': 93, 'y': 33.161249999999995, 'min': 14, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 35.448750000000004, 'goalCrossedZ': 1.1814736784, 'expectedGoals': 0.3694174587726593, 'expectedGoalsOnTarget': 0.17342332005500793, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.6167328042328032, 'y': 0.31255917417989415, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1360352, 'firstName': 'Tyrese', 'lastName': 'Campbell', 'fullName': 'Tyrese Campbell', 'teamColor': '#E30613'}",assist by Callum O'Hare,/players/759801/callum-ohare,759801,assist_by,Callum O'Hare,Campbell,1,8657
1298433854Goal205893undefinedtrue,54,Goal,54,,12984338,"{'id': 205893, 'name': 'Jannik Vestergaard', 'profileUrl': '/players/205893/jannik-vestergaard'}",0,1,/players/205893/jannik-vestergaard,False,True,,,,,,False,Jannik Vestergaard,Jannik,Vestergaard,Jannik Vestergaard,205893,"[1, 1]",,"{'id': 2833846705, 'eventType': 'Goal', 'teamId': 8197, 'playerId': 205893, 'playerName': 'Jannik Vestergaard', 'x': 96.79824561320001, 'y': 33.61875, 'min': 54, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 33.77125, 'goalCrossedZ': 1.6245263078, 'expectedGoals': 0.3052460253238678, 'expectedGoalsOnTarget': 0.317749947309494, 'shotType': 'RightFoot', 'situation': 'SetPiece', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.0605158730158726, 'y': 0.42976886449735446, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1420144, 'firstName': 'Jannik', 'lastName': 'Vestergaard', 'fullName': 'Jannik Vestergaard', 'teamColor': '#0d47a1'}",assist by Bilal El Khannouss,/players/1340895/bilal-el-khannouss,1340895,assist_by,Bilal El Khannouss,Vestergaard,1,8197
1298476587Goal693678undefinedtrue,87,Goal,87,,12984765,"{'id': 693678, 'name': 'Wout Faes', 'profileUrl': '/players/693678/wout-faes'}",1,1,/players/693678/wout-faes,False,True,,,,,,False,Wout Faes,Wout,Faes,Wout Faes,693678,"[2, 1]",,"{'id': 2833870573, 'eventType': 'Goal', 'teamId': 8197, 'playerId': 693678, 'playerName': 'Wout Faes', 'x': 100.1637931038, 'y': 30.279999999999998, 'min': 87, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 32.779999999999994, 'goalCrossedZ': 1.9519999904, 'expectedGoals': 0.2123463898897171, 'expectedGoalsOnTarget': 0.5887899398803711, 'shotType': 'Header', 'situation': 'FromCorner', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.3227513227513243, 'y': 0.5164021138624338, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1420144, 'firstName': 'Wout', 'lastName': 'Faes', 'fullName': 'Wout Faes', 'teamColor': '#0d47a1'}",assist by Bilal El Khannouss,/players/1340895/bilal-el-khannouss,1340895,assist_by,Bilal El Khannouss,Faes,1,8197
1299744112Goal610270undefinedtrue,12,Goal,12,,12997441,"{'id': 610270, 'name': 'Callum Elder', 'profileUrl': '/players/610270/callum-elder'}",0,1,/players/610270/callum-elder,False,True,,,,,,False,Callum Elder,Callum,Elder,Callum Elder,610270,"[1, 1]",,"{'id': 2835374041, 'eventType': 'Goal', 'teamId': 10170, 'playerId': 610270, 'playerName': 'Callum Elder', 'x': 98.24561403470001, 'y': 11.2818957412, 'min': 12, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.2875, 'goalCrossedZ': 2.1959999892, 'expectedGoals': 0.032664764672517776, 'expectedGoalsOnTarget': 0.2500503659248352, 'shotType': 'LeftFoot', 'situation': 'FreeKick', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.39484126984126955, 'y': 0.5809523780952381, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': False, 'keeperId': 1187236, 'firstName': 'Callum', 'lastName': 'Elder', 'fullName': 'Callum Elder', 'teamColor': '#201E1F'}",,,Elder,2,10170,,,
1299781045Goal562725undefinedtrue,45 + 2,Goal,45,2.0,12997810,"{'id': 562725, 'name': 'Carlton Morris', 'profileUrl': '/players/562725/carlton-morris'}",1,2,/players/562725/carlton-morris,+2,True,,Penalty,penalty,Pen,penalties_short,False,Carlton Morris,Carlton,Morris,Carlton Morris,562725,"[2, 2]",,"{'id': 2835407325, 'eventType': 'Goal', 'teamId': 10170, 'playerId': 562725, 'playerName': 'Carlton Morris', 'x': 94, 'y': 34, 'min': 45, 'minAdded': 2, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 32.551249999999996, 'goalCrossedZ': 0.1219999994, 'expectedGoals': 0.7884, 'expectedGoalsOnTarget': 0.8420699238777161, 'shotType': 'RightFoot', 'situation': 'Penalty', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.3832671957671967, 'y': 0.032275132116402115, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1187236, 'firstName': 'Carlton', 'lastName': 'Morris', 'fullName': 'Carlton Morris', 'teamColor': '#201E1F'}",,,Morris,2,10170,,,
1299815250Goal538329undefinedtrue,50,Goal,50,,12998152,"{'id': 538329, 'name': 'Ebou Adams', 'profileUrl': '/players/538329/ebou-adams'}",2,2,/players/538329/ebou-adams,False,True,,,,,,False,Ebou Adams,Ebou,Adams,Ebou Adams,538329,"[3, 2]",,"{'id': 2835426195, 'eventType': 'Goal', 'teamId': 10170, 'playerId': 538329, 'playerName': 'Ebou Adams', 'x': 95.35087719170001, 'y': 36.440000000000005, 'min': 50, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.1025, 'goalCrossedZ': 0.160526315, 'expectedGoals': 0.11505583673715591, 'expectedGoalsOnTarget': 0.8782840967178345, 'shotType': 'RightFoot', 'situation': 'ThrowInSetPiece', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.7665343915343916, 'y': 0.042467279100529096, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1187236, 'firstName': 'Ebou', 'lastName': 'Adams', 'fullName': 'Ebou Adams', 'teamColor': '#201E1F'}",,,Adams,2,10170,,,
1299849384Goal1265460undefinedtrue,84,Goal,84,,12998493,"{'id': 1265460, 'name': 'Adrian Segecic', 'profileUrl': '/players/1265460/adrian-segecic'}",0,2,/players/1265460/adrian-segecic,False,True,,,,,,False,Adrian Segecic,Adrian,Segecic,Adrian Segecic,1265460,"[1, 2]",,"{'id': 2835452015, 'eventType': 'Goal', 'teamId': 8462, 'playerId': 1265460, 'playerName': 'Adrian Segecic', 'x': 83.0480582528, 'y': 44.981656046699996, 'min': 84, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.559999999999995, 'goalCrossedZ': 0.20547368320000003, 'expectedGoals': 0.023482216522097588, 'expectedGoalsOnTarget': 0.12362758070230484, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.6455026455026467, 'y': 0.05435811724867726, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': False, 'keeperId': 857434, 'firstName': 'Adrian', 'lastName': 'Segecic', 'fullName': 'Adrian Segecic', 'teamColor': '#0056A1'}",assist by Florian Bianchini,/players/1187449/florian-bianchini,1187449,assist_by,Florian Bianchini,Segecic,2,8462
1299776042Goal914134undefinedtrue,42,Goal,42,,12997760,"{'id': 914134, 'name': ""Lewis O'Brien"", 'profileUrl': '/players/914134/lewis-obrien'}",0,1,/players/914134/lewis-obrien,False,True,,,,,,False,Lewis O'Brien,Lewis,O'Brien,Lewis O'Brien,914134,"[1, 1]",,"{'id': 2835402957, 'eventType': 'Goal', 'teamId': 9841, 'playerId': 914134, 'playerName': ""Lewis O'Brien"", 'x': 93.6, 'y': 31.865, 'min': 42, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.4075, 'goalCrossedZ': 1.990526306, 'expectedGoals': 0.13652609288692474, 'expectedGoalsOnTarget': 0.7286360263824463, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.6858465608465611, 'y': 0.5265942608465608, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 969252, 'firstName': 'Lewis', 'lastName': ""O'Brien"", 'fullName': ""Lewis O'Brien"", 'teamColor': '#E5131C'}",assist by James McClean,/players/175947/james-mcclean,175947,assist_by,James McClean,O'Brien,2,9841
1299861390Goal791416undefinedtrue,90 + 5,Goal,90,5.0,12998613,"{'id': 791416, 'name': 'Sam Smith', 'profileUrl': '/players/791416/sam-smith'}",1,3,/players/791416/sam-smith,+5,True,,,,,,False,Sam Smith,Sam,Smith,Sam Smith,791416,"[2, 3]",,"{'id': 2835459825, 'eventType': 'Goal', 'teamId': 9841, 'playerId': 791416, 'playerName': 'Sam Smith', 'x': 100.732758621, 'y': 35.220000000000006, 'min': 90, 'minAdded': 5, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 35.83, 'goalCrossedZ': 1.1365263102, 'expectedGoals': 0.5580987334251404, 'expectedGoalsOnTarget': 0.942633867263794, 'shotType': 'Header', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.5158730158730164, 'y': 0.30066833603174603, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 969252, 'firstName': 'Sam', 'lastName': 'Smith', 'fullName': 'Sam Smith', 'teamColor': '#E5131C'}",assist by Ryan Longman,/players/886155/ryan-longman,886155,assist_by,Ryan Longman,Smith,2,9841
1299979150Goal789593undefinedtrue,50,Goal,50,,12999791,"{'id': 789593, 'name': 'Todd Cantwell', 'profileUrl': '/players/789593/todd-cantwell'}",0,0,/players/789593/todd-cantwell,False,True,,,,,,False,Todd Cantwell,Todd,Cantwell,Todd Cantwell,789593,"[1, 0]",,"{'id': 2835577197, 'eventType': 'Goal', 'teamId': 8655, 'playerId': 789593, 'playerName': 'Todd Cantwell', 'x': 90.2, 'y': 23.5788535077, 'min': 50, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 35.9825, 'goalCrossedZ': 0.1219999994, 'expectedGoals': 0.03164242208003998, 'expectedGoalsOnTarget': 0.07126022130250931, 'shotType': 'RightFoot', 'situation': 'FromCorner', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.47552910052910013, 'y': 0.032275132116402115, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 172284, 'firstName': 'Todd', 'lastName': 'Cantwell', 'fullName': 'Todd Cantwell', 'teamColor': '#005E9C'}",,,Cantwell,2,8655,,,
129991107Goal1178263undefinedtrue,7,Goal,7,,12999110,"{'id': 1178263, 'name': 'Alfie Devine', 'profileUrl': '/players/1178263/alfie-devine'}",0,0,/players/1178263/alfie-devine,False,True,,,,,,False,Alfie Devine,Alfie,Devine,Alfie Devine,1178263,"[1, 0]",,"{'id': 2835494469, 'eventType': 'Goal', 'teamId': 8411, 'playerId': 1178263, 'playerName': 'Alfie Devine', 'x': 96.79824561320001, 'y': 10.7571564044, 'min': 7, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 37.05, 'goalCrossedZ': 0.6485263126, 'expectedGoals': 0.36484619975090027, 'expectedGoalsOnTarget': 0.9766682982444763, 'shotType': 'RightFoot', 'situation': 'FastBreak', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.19312169312169392, 'y': 0.17156780756613757, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': False, 'keeperId': 1096327, 'firstName': 'Alfie', 'lastName': 'Devine', 'fullName': 'Alfie Devine', 'teamColor': '#001850'}",assist by Pol Valentin,/players/886874/pol-valentin,886874,assist_by,Pol Valentin,Devine,2,8411
